KLBW028064,0,,0,0,0,0,0,0,0,21.455,0.3,0.3,,,
KLBW028065,0,,0,0,0,0,0,0,0,21.73,0.3,0.3,,,
KLBW028066,0,,0,0,0,0,0,0,0,7.81,0.3,0.3,,,
KLBW028067,0,,0,0,0,0,0,0,0,2.114,0.3,0.3,,,
KLBW028068,0,,0,0,0,0,0,0,0,1.556,0.3,0.3,,,
KLBW028069,0,,0,0,0,0,0,0,0,1.601,0.3,0.3,,,
KLBW028070,0,,0,0,0,0,0,0,0,1.5925,0.3,0.3,,,
KLBW028350,0,,0,0,0,0,0,0,0,10.4,0.3,0.3,,,
KLBW028351,0,,0,0,0,0,0,0,0,9.82,0.3,0.3,,,
KLBW028568,0,,0,0,0,0,0,0,0,6.33789,0.3,0.3,,,
KLBW028571,0,,0,0,0,0,0,0,0,6.4735,0.3,0.3,,,
KLBW028572,0,,0,0,0,0,0,0,0,6.3285,0.3,0.3,,,
KLDW000238,0,,0,0,0,0,0,0,0,0.31818,0.3,0.3,,,
KLDW000245,0.2,,0,0,0,0,0,0,0,0.8412,0.3,0.3,,,
KLDW000251,0.1,,0.055,1,0,0,0,0,0,0.902,0.3,0.3,,,
KLDW000251,0.2,,0,0,0,0,0,0,0,1.175,0.3,0.3,,,
KLDW000257,0,,0.041,1,0,0,0,0,0,1.70067,0.3,0.3,,,
KLDW000257,0.1,,0,0,0,0,0,0,0,1.741,0.3,0.3,,,
KLDW000267,0,,0,0,0,0,0,0,0,4.036,0.3,0.3,,,
KLDW000267,0.1,,0,0,0,0,0,0,0,1.4872,0.3,0.3,,,
KLDW000273,0,,0.205,13,0,0,0,0,0,1.885,0.3,0.3,,,
KLDW000273,0.1,,0.149,12,0,0,0,0,0,1.9525,0.3,0.3,,,
KLDW000689,0.1,,0,0,0,0,0,0,0,0.943,0.3,0.3,,,
KLDW000710,0.1,,0,0,0,0,0,0,0,0.879,0.3,0.3,,,
KLDW000792,0,,0,0,0,0,0,0,0,1.03091,0.3,0.3,,,
KLDW001484,0,,0,0,0,0,0,0,0,0.3375,0.3,0.3,,,
KLDW001484,0.2,,0,0,0,0,0,0,0,1.34,0.3,0.3,,,
KLDW001485,0,,0,0,0,0,0,0,0,,,,,,
KLDW001485,0.2,,0.152,14,0,0,0,0,0,1.6,0.3,0.3,,,
KLDW001496,0.1,,0,0,0,0,0,0,0,0.732,0.3,0.3,,,
KLDW001497,0.1,,0,0,0,0,0,0,0,0.575,0.3,0.3,,,
KLDW001512,0.1,,0,0,0,0,0,0,0,1.004,0.3,0.3,,,
KLDW001517,0.1,,0,0,0,0,0,0,0,0.745,0.3,0.3,,,
KLDW001559,0.1,,0,0,0,0,0,0,0,1.05467,0.3,0.3,,,
KLDW001559,0.2,,0,0,0,0,0,0,0,1.44,0.3,0.3,,,
KLDW001575,0.1,,0,0,0,0,0,0,0,0.90633,0.3,0.3,,,
KLDW001597,0,,0,0,0,0,0,0,0,1.09856,0.3,0.3,,,
KLDW001615,0,,0,0,0,0,0,0,0,0.96167,0.3,0.3,,,
KLDW001634,0.1,,0,0,0,0,0,0,0,1.134,0.3,0.3,,,
KLDW001656,0,,0,0,0,0,0,0,0,0.88609,0.3,0.3,,,
KLDW006135,0,,0,0,0,0,0,0,0,0.3025,0.3,0.3,,,
KLDW006514,0.1,,0,0,0,0,0,0,0,0.75467,0.3,0.3,,,
KLDW006514,0.2,,0,0,0,0,0,0,0,0.81233,0.3,0.3,,,
KLDW006516,0.2,,0,0,0,0,0,0,0,1.1138,0.3,0.3,,,
KLDW006520,0.1,,0,0,0,0,0,0,0,1.28267,0.3,0.3,,,
KLDW006521,0,,0.041,1,0,0,0,0,0,1.05633,0.3,0.3,,,
KLDW006521,0.1,,0,0,0,0,0,0,0,1.08557,0.3,0.3,,,
KLDW006524,0.1,,0,0,0,0,0,0,0,0.74825,0.3,0.3,,,
KLDW006533,0.1,,0.086,1,0,0,0,0,0,0.759,0.3,0.3,,,
KLDW006533,0.2,,0,0,0,0,0,0,0,0.73175,0.3,0.3,,,
KLDW006543,0.1,,0,0,0,0,0,0,0,3.22967,0.3,0.3,,,
KLDW006544,0.1,,0,0,0,0,0,0,0,3.13967,0.3,0.3,,,
KLDW006559,0.1,,0,0,0,0,0,0,0,0.88,0.3,0.3,,,
KLDW006559,0.2,,0,0,0,0,0,0,0,0.87833,0.3,0.3,,,
KLDW006567,0.1,,0,0,0,0,0,0,0,0.97567,0.3,0.3,,,
KLDW006571,0.1,,0,0,0,0,0,0,0,0.70622,0.3,0.3,,,
KLDW006571,0.2,,0,0,0,0,0,0,0,0.9,0.3,0.3,,,
KLDW006958,0,,0,0,0,0,0,0,0,0.84068,0.3,0.3,,,
KLDW007452,0,,0,0,0,0,0,0,0,1.09186,0.3,0.3,,,
KLDW007452,0.1,,0.15,12,0,0,0,0,0,1.14888,0.3,0.3,,,
KLDW007454,0.1,,0,0,0,0,0,0,0,1.5825,0.3,0.3,,,
KLDW007456,0.1,,0,0,0,0,0,0,0,0.42,0.3,0.3,,,
KLDW007974,0,,0,0,0,0,0,0,0,0.921,0.3,0.3,,,
KLDW007975,0,,0,0,0,0,0,0,0,0.58957,0.3,0.3,,,
KLDW007976,0,,0,0,0,0,0,0,0,0.68692,0.3,0.3,,,
KLDW007977,0,,0,0,0,0,0,0,0,0.68,0.3,0.3,,,
KLDW008470,0,,0,0,0,0,0,0,0,0.875,0.3,0.3,,,
KLDW009470,0.1,,0,0,0,0,0,0,0,0.9529,0.3,0.3,,,
KLDW009499,0.1,,0,0,0,0,0,0,0,1.26942,0.3,0.3,,,
KLDW009499,0.3,,0.3,1,0,0,0,0,0,2.125,0.3,0.3,,,
KLDW009499,0.7,,0,0,0,0,0,0,0,2.129,0.3,0.3,,,
KLDW009623,0,,0,0,0,0,0,0,0,1.08077,0.3,0.3,,,
KLDW009658,0,,0,0,0,0,0,0,0,0.98,0.3,0.3,,,
KLDW009660,0,,0,0,0,0,0,0,0,0.87286,0.3,0.3,,,
KLDW009661,0,,0,0,0,0,0,0,0,1.03273,0.3,0.3,,,
KLDW009663,0,,0,0,0,0,0,0,0,1.14917,0.3,0.3,,,
KLDW009664,0,,0,0,0,0,0,0,0,1.00636,0.3,0.3,,,
KLDW009731,0,,0,0,0,0,0,0,0,0.45121,0.3,0.3,,,
KLDW009768,0,,0,0,0,0,0,0,0,1.19619,0.3,0.3,,,
KLDW010245,0,,0,0,0,0,0,0,0,0.23638,0.3,0.3,,,
KLDW010246,0,,0,0,0,0,0,0,0,0.58067,0.3,0.3,,,
KLDW010248,0,,0,0,0,0,0,0,0,0.837,0.3,0.3,,,
KLDW010249,0,,0,0,0,0,0,0,0,0.38526,0.3,0.3,,,
KLDW010250,0,,0,0,0,0,0,0,0,0.684,0.3,0.3,,,
KLDW010253,0,,0,0,0,0,0,0,0,0.57933,0.3,0.3,,,
KLDW010256,0,,0,0,0,0,0,0,0,0.5375,0.3,0.3,,,
KLDW010257,0,,0,0,0,0,0,0,0,0.53857,0.3,0.3,,,
KLDW010259,0,,0,0,0,0,0,0,0,0.7815,0.3,0.3,,,
KLDW010352,0.1,,0,0,0,0,0,0,0,0.61847,0.3,0.3,,,
KLDW010352,0.5,,0,0,0,0,0,0,0,0.571,0.3,0.3,,,
KLDW010359,0.1,,0,0,0,0,0,0,0,0.81652,0.3,0.3,,,
KLDW010383,0,,0,0,0,0,0,0,0,0.729,0.3,0.3,,,
KLDW010712,0,,0,0,0,0,0,0,0,,,,,,
KLDW010897,0,,0,0,0,0,0,0,0,1.18889,0.3,0.3,,,
KLDW010899,0,,0,0,0,0,0,0,0,1.06667,0.3,0.3,,,
KLDW010925,0,,0,0,0,0,0,0,0,,,,,,
kldw010931,0,,0,0,0,0,0,0,0,,,,,,
KLDW010931,0,,0,0,0,0,0,0,0,,,,,,
KLDW010933,0,,0,0,0,0,0,0,0,,,,,,
KLDW010946,0,,0,0,0,0,0,0,0,0.06462,0.3,0.3,,,
kldw010946,0,,0,0,0,0,0,0,0,0.18182,0.3,0.3,,,
KLDW011015,0,,0,0,0,0,0,0,0,0.17143,0.3,0.3,,,
KLDW011028,0,,0.027,2,0,0,0,0,0,0.975,0.3,0.3,,,
KLDW011029,0,,0,0,0,0,0,0,0,,,,,,
KLDW011030,0,,0,0,0,0,0,0,0,0.1,0.3,0.3,,,
KLDW011031,0,,0,0,0,0,0,0,0,,,,,,
KLDW011032,0,,0,0,0,0,0,0,0,,,,,,
KLDW011090,0,,0,0,0,0,0,0,0,1.65,0.3,0.3,,,
KLDW011090,0.2,,0,0,0,0,0,0,0,3.3,0.3,0.3,,,
KLDW011092,0,,0,0,0,0,0,0,0,0.86,0.3,0.3,,,
KLDW011253,0,,0,0,0,0,0,0,0,0.465,0.3,0.3,,,
KLDW011255,0,,0,0,0,0,0,0,0,0.429,0.3,0.3,,,
KLDW011257,0,,0,0,0,0,0,0,0,0.50846,0.3,0.3,,,
KLDW011267,0,,0,0,0,0,0,0,0,1.24,0.3,0.3,,,
KLDW011270,0,,0,0,0,0,0,0,0,1.025,0.3,0.3,,,
KLDW011273,0,,0,0,0,0,0,0,0,0.93095,0.3,0.3,,,
KLDW011274,0,,0,0,0,0,0,0,0,1.16667,0.3,0.3,,,
KLDW011285,0,,0,0,0,0,0,0,0,0.685,0.3,0.3,,,
KLDW011289,0,,0,0,0,0,0,0,0,0.897,0.3,0.3,,,
KLDW011290,0,,0,0,0,0,0,0,0,1.042,0.3,0.3,,,
KLDW011426,0,,0,0,0,0,0,0,0,0.2,0.3,0.3,,,
KLDW011562,0.2,,0,0,0,0,0,0,0,1.03,0.3,0.3,,,
KLDW011574,0.1,,0,0,0,0,0,0,0,1.5725,0.3,0.3,,,
KLDW012376,0.2,,0,0,0,0,0,0,0,0.525,0.3,0.3,,,
KLDW012379,0.1,,0,0,0,0,0,0,0,0.899,0.3,0.3,,,
KLDW012598,0,,0,0,0,0,0,0,0,0.98692,0.3,0.3,,,
KLDW012602,0,,0,0,0,0,0,0,0,1.034,0.3,0.3,,,
KLDW012630,0,,0,0,0,0,0,0,0,0.80842,0.3,0.3,,,
KLDW012631,0,,0,0,0,0,0,0,0,1.075,0.3,0.3,,,
KLDW012632,0,,0,0,0,0,0,0,0,0.706,0.3,0.3,,,
KLDW012634,0,,0,0,0,0,0,0,0,0.807,0.3,0.3,,,
KLDW012635,0,,0,0,0,0,0,0,0,1.00125,0.3,0.3,,,
KLDW012636,0,,0,0,0,0,0,0,0,0.79091,0.3,0.3,,,
KLDW012637,0,,0,0,0,0,0,0,0,0.99375,0.3,0.3,,,
KLDW012638,0,,0,0,0,0,0,0,0,0.784,0.3,0.3,,,
KLDW012639,0,,0,0,0,0,0,0,0,0.97875,0.3,0.3,,,
KLDW012640,0,,0,0,0,0,0,0,0,0.91571,0.3,0.3,,,
KLDW012661,0,,0,0,0,0,0,0,0,1.154,0.3,0.3,,,
KLDW012662,0,,0,0,0,0,0,0,0,0.775,0.3,0.3,,,
KLDW012663,0,,0,0,0,0,0,0,0,0.8,0.3,0.3,,,
KLDW012664,0,,0,0,0,0,0,0,0,0.716,0.3,0.3,,,
KLDW012665,0,,0,0,0,0,0,0,0,1.307,0.3,0.3,,,
KLDW012666,0,,0,0,0,0,0,0,0,0.73273,0.3,0.3,,,
KLDW012667,0,,0,0,0,0,0,0,0,1.09625,0.3,0.3,,,
KLDW012668,0,,0,0,0,0,0,0,0,0.73486,0.3,0.3,,,
KLDW012669,0,,0,0,0,0,0,0,0,0.87125,0.3,0.3,,,
KLDW012670,0,,0,0,0,0,0,0,0,0.78667,0.3,0.3,,,
KLDW012671,0,,0,0,0,0,0,0,0,0.927,0.3,0.3,,,
KLDW013303,0.1,,0.121,1,0,0,0,0,0,1.01186,0.3,0.3,,,
KLDW013303,0.2,,0,0,0,0,0,0,0,1.0505,0.3,0.3,,,
KLDW013303,0.3,,0,0,0,0,0,0,0,0.942,0.3,0.3,,,
KLDW013402,0,,0,0,0,0,0,0,0,0.2,0.3,0.3,,,
KLDW013591,0,,0.127,16,0,0,0,0,0,1.7,0.3,0.3,,,
KLDW013698,0.1,,0.08,1,0,0,0,0,0,0.681,0.3,0.3,,,
KLDW013698,0.2,,0,0,0,0,0,0,0,0.877,0.3,0.3,,,
KLDW014595,0,,0.168,26,0,0,0,0,0,2.1,0.3,0.3,,,
KLDW014596,0,,0,0,0,0,0,0,0,1.6,0.3,0.3,,,
KLDW014599,0,,0.01,2,0,0,0,0,0,1.2,0.3,0.3,,,
KLDW014600,0,,0,0,0,0,0,0,0,1.2,0.3,0.3,,,
KLDW014606,0,,0,0,0,0,0,0,0,0.2,0.3,0.3,,,
KLDW014615,0,,0.072,2,0,0,0,0,0,1.3,0.3,0.3,,,
KLDW014615,0.3,,0.269,40,0,0,0,0,0,1.7,0.3,0.3,,,
KLDW014620,0,,0,0,0,0,0,0,0,0.85,0.3,0.3,,,
KLDW014638,0.1,,0.082,6,0,0,0,0,0,1.724,0.3,0.3,,,
KLDW014641,0,,0.101,16,0,0,0,0,0,2.3,0.3,0.3,,,
KLDW014843,0.2,,0,0,0,0,0,0,0,1.29,0.3,0.3,,,
KLDW014855,0,,0,0,0,0,0,0,0,3.49,0.3,0.3,,,
KLDW014857,0,,0,0,0,0,0,0,0,1.49,0.3,0.3,,,
KLDW014859,0,,0,0,0,0,0,0,0,3.6,0.3,0.3,,,
KLDW014863,0,,0,0,0,0,0,0,0,2.38,0.3,0.3,,,
KLDW015747,0.3,,0,0,0,0,0,0,0,1.222,0.3,0.3,,,
KLDW015842,0,,0,0,0,0,0,0,0,,,,1.97,0.4,0.4
KLDW015975,0.1,,0,0,0,0,0,0,0,0.8115,0.3,0.3,,,
KLDW015986,0.1,,0,0,0,0,0,0,0,0.956,0.3,0.3,,,
KLDW016010,0.1,,0.114,1,0.048,8,0,0,0,1.276,0.3,0.3,,,
KLDW016010,0.2,,0.042,,0,0,0,0,0,1.2728,0.3,0.3,,,
KLDW018225,0,,0,0,0,0,0,0,0,0.9,0.3,0.3,,,
KLDW018257,0,,0,0,0,0,0,0,0,,,,1.72559,0.4,0.4
KLDW018260,0,,0,0,0,0,0,0,0,,,,1.85143,0.4,0.4
KLDW018263,0,,0,0,0,0,0,0,0,,,,1.11781,0.4,0.4
KLDW018417,0,,0,0,0,0,0,0,0,0.74167,0.3,0.3,,,
KLDW018418,0,,0,0,0,0,0,0,0,0.94,0.3,0.3,,,
KLDW018557,0,,0.042,2,0,0,0,0,0,0.67,0.3,0.3,,,
KLDW019171,0,,0,0,0,0,0,0,0,1.03,0.3,0.3,,,
KLDW020767,0,,0,0,0,0,0,0,0,,,,1.83313,0.4,0.4
KLDW020919,0,,0,0,0,0,0,0,0,,,,1.99933,0.4,0.4
KLDW021265,0,,0,0,0,0,0,0,0,,,,2.00591,0.4,0.4
KLDW021266,0,,0,0,0,0,0,0,0,,,,1.6625,0.4,0.4
KLDW021275,0,,0,0,0,0,0,0,0,,,,1.04,0.4,0.4
KLDW022736,0,,0,0,0,0,0,0,0,,,,1.9,0.4,0.4
KLDW022739,0,,0,0,0,0,0,0,0,,,,1.27825,0.4,0.4
KLDW024165,0,,0,0,0,0,0,0,0,,,,1.4925,0.4,0.4
KLDW024166,0,,0,0,0,0,0,0,0,,,,1.5125,0.4,0.4
KLDW024167,0,,0,0,0,0,0,0,0,,,,1.26,0.4,0.4
KLDW024187,0,,0,0,0,0,0,0,0,,,,3.06875,0.4,0.4
KLDW024204,0,,0,0,0,0,0,0,0,,,,1.64,0.4,0.4
KLDW024205,0,,0,0,0,0,0,0,0,,,,1.575,0.4,0.4
KLDW024635,0,,0,0,0,0,0,0,0,,,,2.35054,0.4,0.4
KLDW024708,0,,0,0,0,0,0,0,0,,,,2.65455,0.4,0.4
KLDW024709,0,,0,0,0,0,0,0,0,,,,2.002,0.4,0.4
KLDW025317,0.1,,0.21,56,0,0,0,0,0,1.82,0.3,0.3,,,
KLDW025381,0,,0,0,0,0,0,0,0,,,,1.45125,0.4,0.4
KLDW025382,0,,0,0,0,0,0,0,0,,,,1.39432,0.4,0.4
KLDW025383,0,,0,0,0,0,0,0,0,,,,1.59846,0.4,0.4
KLDW025384,0,,0,0,0,0,0,0,0,,,,1.28947,0.4,0.4
KLDW026639,0.1,,0,0,0,0,0,0,0,1.05667,0.3,0.3,,,
KLDW026707,0,,0,0,0,0,0,0,0,1.025,0.3,0.3,,,
KLDW026708,0,,0,0,0,0,0,0,0,1.035,0.3,0.3,,,
KLDW026709,0,,0,0,0,0,0,0,0,0.91587,0.3,0.3,,,
KLDW026710,0,,0,0,0,0,0,0,0,0.93905,0.3,0.3,,,
KLDW026711,0,,0,0,0,0,0,0,0,0.88415,0.3,0.3,,,
KLDW026842,0,,0,0,0,0,0,0,0,,,,1.338,0.4,0.4
KLDW026872,0,,0,0,0,0,0,0,0,1.092,0.3,0.3,,,
KLDW026873,0,,0,0,0,0,0,0,0,1.124,0.3,0.3,,,
KLDW026874,0,,0,0,0,0,0,0,0,1.11488,0.3,0.3,,,
KLDW026902,0,,0,0,0,0,0,0,0,,,,1.742,0.4,0.4
KLDW026905,0,,0,0,0,0,0,0,0,,,,2.066,0.4,0.4
KLDW026906,0,,0,0,0,0,0,0,0,,,,1.586,0.4,0.4
KLDW027748,0,,0,0,0,0,0,0,0,,,,,,
KLDW027822,0,,0,0,0,0,0,0,0,2.49,0.3,0.3,,,
KLDW028333,0,,0,0,0,0,0,0,0,,,,1.384,0.4,0.4
KLDW028334,0,,0,0,0,0,0,0,0,,,,2.288,0.4,0.4
KLDW028352,0,,0,0,0,0,0,0,0,1.028,0.3,0.3,,,
KLDW028353,0,,0,0,0,0,0,0,0,1.529,0.3,0.3,,,
KLDW028354,0,,0,0,0,0,0,0,0,1.13259,0.3,0.3,,,
KLDW028355,0,,0,0,0,0,0,0,0,1.1304,0.3,0.3,,,
KLDW028356,0,,0,0,0,0,0,0,0,1.15167,0.3,0.3,,,
KLDW028357,0,,0,0,0,0,0,0,0,0.9936,0.3,0.3,,,
KLDW028358,0,,0,0,0,0,0,0,0,1.002,0.3,0.3,,,
KLDW028490,0,,0,0,0,0,0,0,0,1.12,0.3,0.3,,,
KLDW028491,0,,0,0,0,0,0,0,0,0.84,0.3,0.3,,,
KLDW028492,0,,0,0,0,0,0,0,0,1.4,0.3,0.3,,,
KLDW028493,0,,0,0,0,0,0,0,0,0.97,0.3,0.3,,,
KLDW028494,0,,0,0,0,0,0,0,0,1.05,0.3,0.3,,,
KLDW028495,0,,0,0,0,0,0,0,0,1.68,0.3,0.3,,,
KLDW028496,0,,0,0,0,0,0,0,0,1.26,0.3,0.3,,,
KLDW028534,0,,0,0,0,0,0,0,0,,,,,,
KLDW028631,1.4,,0,0,0,0,0,0,0,1.768,0.3,0.3,,,
KLDW028631,1.8,,0,0,0,0,0,0,0,1.754,0.3,0.3,,,
KLDW028705,0,,0,0,0,0,0,0,0,1.376,0.3,0.3,,,
KLDW028706,0,,0,0,0,0,0,0,0,1.406,0.3,0.3,,,
KLDW028707,0,,0,0,0,0,0,0,0,1.962,0.3,0.3,,,
KLDW028708,0,,0,0,0,0,0,0,0,2.084,0.3,0.3,,,
KLDW028709,0,,0,0,0,0,0,0,0,1.46667,0.3,0.3,,,
KLDW028710,0,,0,0,0,0,0,0,0,1.039,0.3,0.3,,,
KLDW028711,0,,0,0,0,0,0,0,0,1.285,0.3,0.3,,,
KLDW028712,0,,0,0,0,0,0,0,0,1.334,0.3,0.3,,,
KLDW028713,0,,0,0,0,0,0,0,0,1.82,0.3,0.3,,,
KLDW028714,0,,0,0,0,0,0,0,0,2.46667,0.3,0.3,,,
KLDW028715,0,,0,0,0,0,0,0,0,0.78667,0.3,0.3,,,
KLDW028716,0,,0,0,0,0,0,0,0,1.405,0.3,0.3,,,
KLDW028717,0,,0,0,0,0,0,0,0,2.23,0.3,0.3,,,
KLDW028718,0,,0,0,0,0,0,0,0,0.992,0.3,0.3,,,
KLDW028720,0,,0,0,0,0,0,0,0,1.194,0.3,0.3,,,
KLDW028721,0,,0,0,0,0,0,0,0,1.482,0.3,0.3,,,
KLDW028722,0,,0,0,0,0,0,0,0,1.338,0.3,0.3,,,
KLDW028723,0,,0,0,0,0,0,0,0,2.524,0.3,0.3,,,
KLDW028724,0,,0,0,0,0,0,0,0,1.618,0.3,0.3,,,
KLDW028727,0,,0,0,0,0,0,0,0,1.294,0.3,0.3,,,
KLDW028728,0,,0,0,0,0,0,0,0,0.996,0.3,0.3,,,
KLDW028729,0,,0,0,0,0,0,0,0,2.174,0.3,0.3,,,
KLDW028730,0,,0,0,0,0,0,0,0,1.556,0.3,0.3,,,
KLDX000266,0.1,,0.05,1,0,0,0,0,0,1.73475,0.3,0.3,,,
KLFW028485,0,,0,0,0,0,0,0,0,2.41,0.3,0.3,,,
KLHW008898,0,,0.07,6,0,0,0,0,0,0.6,0.3,0.3,,,
KLHW008911,0,,0.314,56,0,0,0,0,0,0.95,0.3,0.3,,,
KLHW010391,0,,0,0,0,0,0,0,0,2.37143,0.3,0.3,,,
KLHW010935,0,,0.01,2,0,0,0,0,0,0.775,0.3,0.3,,,
KLHW010936,0,,0,0,0,0,0,0,0,0.8,0.3,0.3,,,
KLHW010938,0,,0.269,40,0,0,0,0,0,1.7,0.3,0.3,,,
KLHW010943,0,,0,0,0,0,0,0,0,0.7,0.3,0.3,,,
KLHW011008,0,,0.098,14,0,0,0,0,0,0.9925,0.3,0.3,,,
KLHW011025,0,,0,0,0,0,0,0,0,0.636,0.3,0.3,,,
KLHW011026,0,,0,0,0,0,0,0,0,0.755,0.3,0.3,,,
KLHW011027,0,,0,0,0,0,0,0,0,1.23333,0.3,0.3,,,
KLHW011089,0,,0,0,0,0,0,0,0,1.03333,0.3,0.3,,,
KLHW011091,0,,0.24,44,0,0,0,0,0,1,0.3,0.3,,,
KLHW011093,0,,0,0,0,0,0,0,0,0.52,0.3,0.3,,,
KLHW011174,0,,0,0,0,0,0,0,0,3.934,0.3,0.3,,,
KLHW011224,0,,0.187,44,0,0,0,0,0,1.9,0.3,0.3,,,
KLHW012626,0,,0,0,0,0,0,0,0,3.87,0.3,0.3,,,
KLHW012627,0,,0,0,0,0,0,0,0,3.105,0.3,0.3,,,
KLNM024766,0,,0,0,0,0,0,0,0,,,,14.56958,0.4,0.4
KLNM024767,0,,0,0,0,0,0,0,0,,,,13.694,0.4,0.4
KLNM026843,0,,0,0,0,0,0,0,0,,,,16.54,0.4,0.4
KLNM026844,0,,0,0,0,0,0,0,0,,,,22.945,0.4,0.4
KLNW000402,0,,0,0,0,0,0,0,0,0.91898,0.3,0.3,,,
